Date_Dimension_Key,Customer_Dimension_Key,Product_Dimension_Key,SalesTerritory_Dimension_Key,SalesPerson_Dimension_Key,OrderQty,Sales (USD)
994,12462,43,1,14,1,606.62
994,11373,502,7,17,1,695.01
994,5386,500,8,15,1,2699.01
995,1924,301,10,16,1,3837.91
995,3773,500,9,13,1,724.46
995,3258,268,7,17,1,2574.63
995,1487,268,1,14,1,38.66
995,7997,419,9,13,1,82.36
995,11655,491,9,13,1,20.3
995,6946,473,9,13,1,31.32
995,815,114,9,13,1,4.61
995,7897,108,9,13,1,5.22
995,8006,414,9,13,1,1.33
995,7186,322,9,13,1,60.9
995,6327,499,9,13,1,21.23
995,12323,504,8,15,1,651.91
995,12167,504,7,17,1,2754.01
995,913,500,6,9,1,3.48
995,14648,499,4,8,1,42.96
995,14665,494,4,8,1,36.02
995,12774,498,1,14,1,41.18
995,14124,494,4,8,1,168.62
995,7808,504,4,8,1,5.51
995,15944,504,6,9,1,47.4
995,5653,498,1,14,1,44.18
995,4610,498,1,14,1,44.18
995,4580,503,1,14,1,138.63
995,10082,498,6,9,1,5.08
995,5007,498,4,8,1,16.83
995,7792,133,6,9,1,15.34
995,4310,498,1,14,1,44.18
995,4875,504,1,14,1,50.77
995,9054,504,7,17,1,15.45
995,10817,504,8,15,1,5.51
995,10765,499,7,17,1,66.82
995,14241,499,7,17,1,43.07
995,17528,492,8,15,1,26.28
995,1345,498,1,14,1,99.43
995,3682,269,4,8,1,62.95
995,2992,498,6,9,1,52.32
995,2329,108,10,16,1,14.19
995,2169,480,7,17,1,65.17
995,2081,325,8,15,1,55.24
995,1126,269,8,15,1,48.6
995,6626,323,4,8,1,1961.89
995,2878,504,4,8,1,2552.52
995,2879,133,1,14,1,2560.25
995,2907,301,4,8,1,2607.77
995,2637,479,4,8,1,2597.81
995,1911,33,4,8,1,2574.63
995,2064,479,4,8,1,2570.19
995,18665,504,9,13,1,1391.14
995,12576,108,1,14,1,606.62
995,6370,504,3,4,1,671.8
995,12482,492,4,8,1,798.66
995,9470,504,4,8,1,1263.52
995,13464,270,10,16,1,1837.67
995,1183,504,8,15,1,612.14
995,15359,499,10,16,1,961.79
995,11367,504,7,17,1,612.14
995,18433,504,10,16,1,3869.61
995,18181,471,9,13,1,482.27
996,1916,491,10,16,1,3661.79
996,5343,498,9,13,1,54.6
996,9953,504,9,13,1,34.37
996,7197,270,9,13,1,32.93
996,7908,269,9,13,1,32.93
996,11680,491,9,13,1,21.55
996,10305,492,9,13,1,13.74
996,4017,325,9,13,1,43.05
996,7336,269,7,17,1,1918.26
996,9664,504,9,13,1,9.4
996,1006,414,1,14,1,2.53
996,844,495,6,9,1,20.19
996,978,499,6,9,1,42.11
996,925,500,6,9,1,27.84
996,15773,498,4,8,1,98.85
996,1522,498,6,9,1,22.47
996,1861,498,6,9,1,48.73
996,12705,490,1,14,1,35.67
996,11359,504,1,14,1,16.55
996,9559,468,4,8,1,77.34
996,3188,504,6,9,1,27.84
996,9511,468,4,8,1,77.34
996,8921,480,1,14,1,87.27
996,8547,468,1,14,1,77.34
996,9972,469,4,8,1,87.27
996,5648,502,4,8,1,114.35
996,4996,498,1,14,1,66.28
996,3687,480,4,8,1,34.22
996,4508,472,10,16,1,194.65
996,9053,504,7,17,1,5.51
996,11364,492,7,17,1,23.75
996,15331,492,8,15,1,26.28
996,19137,500,8,15,1,76.21
996,16629,500,7,17,1,40.08
996,1538,491,1,14,1,38.67
996,1717,498,4,8,1,68.48
996,1561,491,1,14,1,41.21
996,5561,414,6,9,1,16.9
996,2632,491,1,14,1,2577.17
996,17585,500,8,15,1,860.38
996,18886,500,9,13,1,1398.93
996,8632,504,9,13,1,1420.31
996,9685,59,4,8,1,1238.14
996,10828,499,7,17,1,624.84
996,4493,504,7,17,1,2676.91
997,13248,269,9,13,1,667.51
997,15520,498,9,13,1,20.77
997,18661,504,9,13,1,8.65
997,5734,500,9,13,1,39.84
997,2380,484,9,13,1,91.85
997,14425,501,8,15,1,1981.78
997,7449,133,10,16,1,882.82
997,1360,471,4,8,1,69.59
997,17989,501,4,8,1,114.35
997,1232,500,6,9,1,3.48
997,1204,499,6,9,1,44.56
997,1200,492,6,9,1,14.97
997,16194,498,4,8,1,33.13
997,14470,494,4,8,1,36.02
997,10191,504,1,14,1,55.22
997,8056,504,4,8,1,146.9
997,7037,498,4,8,1,5.51
997,5033,498,1,14,1,8.04
997,10202,502,6,9,1,47.7
997,4143,419,4,8,1,156.89
997,7756,504,6,9,1,25.74
997,6004,493,7,17,1,27.61
997,8961,499,8,15,1,32.02
997,12262,504,10,16,1,147.62
997,1177,499,10,16,1,109.12
997,7354,499,8,15,1,15.72
997,12159,504,10,16,1,7.84
997,13651,500,7,17,1,102.72
997,6156,500,10,16,1,11.44
997,3518,500,10,16,1,338.15
997,1351,491,4,8,1,41.21
997,15934,500,10,16,1,7.84
997,3777,269,4,8,1,62.95
997,1507,498,4,8,1,82.85
997,6066,499,4,8,1,2742.86
997,3812,504,6,9,1,570.76
997,3739,469,4,8,1,992.8
997,1327,498,4,8,1,2580.15
997,2795,498,1,14,1,2580.15
997,828,414,9,13,1,458.54
997,10697,480,9,13,1,317.14
997,17818,504,9,13,1,356.7
997,18894,270,9,13,1,1397.46
997,8791,499,9,13,1,1452.84
997,2376,32,9,13,1,1340.23
997,14048,500,4,8,1,2732.71
997,12493,499,4,8,1,663.51
997,9551,493,4,8,1,1268.29
998,2336,414,10,16,1,3611.46
998,1315,504,8,15,1,2552.52
998,1999,504,8,15,1,2674.04
998,3224,489,9,13,1,14.44
998,2393,489,9,13,1,28.59
998,4841,493,9,13,1,14.44
998,8021,499,9,13,1,34.94
998,11111,491,9,13,1,20.22
998,9920,499,9,13,1,16.05
998,14600,498,9,13,1,4.21
998,14081,504,9,13,1,8.08
998,9293,500,9,13,1,24.23
998,5343,414,9,13,1,1.32
998,6117,270,7,17,1,2748.5
998,1403,473,4,8,1,59.66
998,1769,325,4,8,1,65.17
998,1202,499,6,9,1,21.77
998,17745,500,4,8,1,44.18
998,17713,500,1,14,1,8.04
998,17101,499,4,8,1,93.33
998,18747,500,4,8,1,99.42
998,1838,489,6,9,1,18.99
998,6578,494,6,9,1,24.29
998,14142,499,4,8,1,67.49
998,2933,490,6,9,1,20.88
998,13153,498,1,14,1,38.65
998,11027,504,4,8,1,77.32
998,12692,490,4,8,1,33.14
998,10952,504,1,14,1,16.55
998,18666,468,6,9,1,48.73
998,8590,473,1,14,1,137
998,9988,479,4,8,1,87.27
998,3821,504,6,9,1,3.47
998,10443,469,4,8,1,132.58
998,6001,498,8,15,1,5.51
998,6902,133,8,15,1,24.29
998,5902,269,10,16,1,89.56
998,12921,504,10,16,1,62.85
998,9743,499,7,17,1,14.34
998,12242,504,10,16,1,46.34
998,12215,492,7,17,1,26.28
998,12572,500,7,17,1,76.21
998,1388,498,4,8,1,82.85
998,3787,504,1,14,1,40.84
998,2872,472,4,8,1,122.61
998,3195,504,10,16,1,23.55
998,2923,270,4,8,1,2598.92
998,1356,269,4,8,1,2626.54
998,1326,32,4,8,1,2563.59
998,2718,498,1,14,1,2618.82
998,2785,133,1,14,1,2597.81
998,2411,269,4,8,1,2602.25
998,4472,495,10,16,1,1212.59
998,4480,114,10,16,1,1179.52
998,10700,499,9,13,1,361.1
998,10695,492,9,13,1,395.09
998,18815,500,9,13,1,1417.39
998,18880,504,9,13,1,1416.81
998,8630,504,9,13,1,1454.23
998,2379,29,9,13,1,1326.06
998,1696,301,9,13,1,1372.28
998,12480,492,4,8,1,798.66
998,9577,499,1,14,1,1325.4
998,9703,269,1,14,1,1276.81
998,13455,499,10,16,1,1876.17
999,14611,499,9,13,1,662.48
999,1920,480,8,15,1,2653.05
999,2645,108,4,8,1,9.93
999,10307,499,9,13,1,48.97
999,14919,498,9,13,1,23.04
999,19003,504,9,13,1,77.79
999,9206,269,7,17,1,662.98
999,14251,499,10,16,1,3948.56
999,1775,322,4,8,1,65.17
999,17988,500,1,14,1,5.51
999,18952,499,1,14,1,41.96
999,14709,489,4,8,1,30.14
999,16039,498,1,14,1,33.13
999,14020,499,4,8,1,79.1
999,1342,498,6,9,1,86.48
999,1400,467,6,9,1,83.71
999,1411,468,6,9,1,48.83
999,7773,504,4,8,1,75.68
999,7318,504,1,14,1,5.51
999,3996,269,4,8,1,90.01
999,2206,499,10,16,1,95.9
999,16584,500,7,17,1,100.84
999,19081,492,7,17,1,37.34
999,18607,500,7,17,1,15.45
999,3209,504,10,16,1,23.52
999,8024,133,6,9,1,15.34
999,2683,239,4,8,1,2614.94
999,17527,484,8,15,1,995.99
999,6410,504,9,13,1,477.47
999,9298,268,9,13,1,1428.34
999,8798,504,9,13,1,1447.93
999,1711,268,9,13,1,1369.62
999,2040,419,9,13,1,1404.5
999,14692,500,4,8,1,2727.18
999,11793,479,1,14,1,606.62
999,13449,504,10,16,1,1793.65
999,12208,492,8,15,1,620.44
999,5395,270,8,15,1,2683
999,2009,504,7,17,1,2676.91
1000,13243,269,9,13,1,664.45
1000,2332,498,10,16,1,3652.02
1000,1221,108,6,9,1,6.27
1000,6376,498,9,13,1,21.43
1000,10888,491,9,13,1,20.13
1000,7020,498,9,13,1,20.11
1000,3316,479,9,13,1,45.42
1000,16134,470,9,13,1,71.29
1000,5489,504,9,13,1,59.78
1000,9329,504,9,13,1,8.04
1000,10412,504,10,16,1,3843.38
1000,1336,414,1,14,1,2.53
1000,14873,499,1,14,1,40.43
1000,15595,489,1,14,1,27.61
1000,14098,499,4,8,1,42.96
1000,15038,489,1,14,1,27.61
1000,12069,498,4,8,1,77.32
1000,9886,470,1,14,1,137
1000,1421,469,6,9,1,65.85
1000,8555,468,1,14,1,77.34
1000,793,504,6,9,1,3.48
1000,5836,498,1,14,1,15.45
1000,5133,498,4,8,1,8.04
1000,3796,133,4,8,1,24.29
1000,16402,498,6,9,1,5.07
1000,3616,324,4,8,1,79.53
1000,5895,503,10,16,1,133.69
1000,18427,468,7,17,1,87.27
1000,6140,493,7,17,1,27.61
1000,10797,492,7,17,1,35.06
1000,17647,499,10,16,1,20.3
1000,13810,499,8,15,1,4.41
1000,4255,500,10,16,1,107.87
1000,5146,500,10,16,1,85.99
1000,1207,498,6,9,1,52.26
1000,2634,498,4,8,1,44.19
1000,5943,268,6,9,1,39.71
1000,1936,269,7,17,1,38.66
1000,10078,494,4,8,1,2735.92
1000,1392,480,1,14,1,2570.19
1000,1325,498,4,8,1,2618.82
1000,1090,473,10,16,1,1984.53
1000,6106,108,7,17,1,1352.34
1000,12818,471,9,13,1,1009.19
1000,10685,499,9,13,1,345.29
1000,17907,501,9,13,1,347.03
1000,8807,270,9,13,1,1425.15
1000,9270,499,9,13,1,1427.39
1000,9279,504,9,13,1,1414.38
1000,14520,471,1,14,1,2694.06
1000,12590,43,1,14,1,596.69
1000,11769,42,1,14,1,596.69
1000,9686,472,4,8,1,1307.73
1000,9220,324,8,15,1,1320.44
1000,18067,504,10,16,1,3805.39
1001,11065,498,9,13,1,2.86
1001,11067,498,9,13,1,4.18
1001,12796,500,9,13,1,39
1001,17060,479,9,13,1,45.34
1001,3789,501,9,13,1,76.63
1001,5887,499,9,13,1,2.29
1001,3316,114,9,13,1,4.56
1001,14536,268,8,15,1,1928.19
1001,9663,7,9,13,1,5.16
1001,12166,79,7,17,1,2699.9
1001,866,499,4,8,1,6.94
1001,1334,322,6,9,1,34.59
1001,18505,493,1,14,1,30.14
1001,17983,500,4,8,1,8.04
1001,18875,493,1,14,1,30.14
1001,18335,499,1,14,1,207.72
1001,17145,492,4,8,1,26.28
1001,6060,500,6,9,1,23.51
1001,1203,489,6,9,1,17.29
1001,14121,499,4,8,1,79.1
1001,15942,498,1,14,1,33.13
1001,10990,504,4,8,1,16.55
1001,5714,468,6,9,1,48.43
1001,1624,504,6,9,1,41.5
1001,7059,504,1,14,1,5.51
1001,4971,498,1,14,1,8.04
1001,5221,133,1,14,1,24.29
1001,3010,133,1,14,1,33.07
1001,6919,479,8,15,1,89.46
1001,8777,498,7,17,1,71.79
1001,18216,469,7,17,1,87.27
1001,7588,504,10,16,1,60.93
1001,10256,498,8,15,1,38.65
1001,12190,504,8,15,1,5.51
1001,16091,500,7,17,1,40.08
1001,13848,500,7,17,1,66.28
1001,15256,500,7,17,1,8.04
1001,2629,498,4,8,1,109.91
1001,1557,498,4,8,1,44.19
1001,3123,414,4,8,1,26.82
1001,1568,491,4,8,1,38.67
1001,3288,108,10,16,1,14.06
1001,10370,323,4,8,1,1934.83
1001,5587,504,1,14,1,679.53
1001,1332,491,1,14,1,2602.26
1001,2631,270,1,14,1,2626.54
1001,10691,492,9,13,1,327.5
1001,10693,42,9,13,1,310
1001,6753,499,9,13,1,1425.01
1001,2052,32,9,13,1,1331.87
1001,14120,91,6,9,1,519.87
1001,1706,33,9,13,1,1331.87
1001,822,498,9,13,1,1374.63
1001,12582,42,1,14,1,606.62
1001,12589,504,4,8,1,639.2
1001,2342,108,10,16,1,3741.8
1002,6226,270,9,13,1,669.04
1002,2355,504,10,16,1,3747.32
1002,1833,270,7,17,1,2602.25
1002,721,7,6,9,1,6.24
1002,18301,114,1,14,1,8.78
1002,18485,268,1,14,1,24.29
1002,10910,498,9,13,1,23.15
1002,2739,268,9,13,1,20.26
1002,3826,494,9,13,1,18.88
1002,7446,269,10,16,1,916.21
1002,14260,268,10,16,1,3902.46
1002,18568,499,4,8,1,130.35
1002,18879,499,4,8,1,32.02
1002,914,492,6,9,1,16.51
1002,16398,500,1,14,1,76.21
1002,14684,494,4,8,1,38.55
1002,11484,504,1,14,1,55.22
1002,3976,6,6,9,1,6.94
1002,1471,468,6,9,1,54.83
1002,10028,480,4,8,1,142.51
1002,8944,468,4,8,1,77.34
1002,5246,498,4,8,1,123.7
1002,4296,498,4,8,1,181.21
1002,9564,498,6,9,1,3.46
1002,3904,494,8,15,1,36.02
1002,5894,322,10,16,1,112.92
1002,7545,502,7,17,1,103.31
1002,1997,504,7,17,1,44.18
1002,15369,492,8,15,1,26.28
1002,2516,500,8,15,1,32.58
1002,7583,500,10,16,1,94.1
1002,1491,491,4,8,1,41.21
1002,1548,491,4,8,1,38.67
1002,3808,498,4,8,1,927.6
1002,16059,269,7,17,1,858.96
1002,6748,469,9,13,1,515.02
1002,8470,270,9,13,1,1005.17
1002,3832,499,9,13,1,1021.95
1002,18882,504,9,13,1,1419.78
1002,8804,114,9,13,1,1419.35
1002,7217,19,9,13,1,327.14
1002,2056,504,9,13,1,1337.52
1002,2062,28,9,13,1,1328.84
1002,2369,504,9,13,1,1357.78
1002,18547,89,1,14,1,820.3
1002,11776,504,1,14,1,612.14
1002,11780,492,4,8,1,622.97
1002,9594,269,4,8,1,1276.81
1002,18618,504,10,16,1,881.62
1002,11375,504,7,17,1,706.04
1002,2960,504,8,15,1,620.92
1002,13842,270,7,17,1,2673.06
1003,13249,269,9,13,1,670.73
1003,2953,414,10,16,1,3654.4
1003,3473,498,8,15,1,2628.75
1003,6929,493,9,13,1,14.51
1003,13272,133,9,13,1,12.76
1003,17198,498,9,13,1,24.54
1003,12798,500,9,13,1,4.23
1003,6436,322,9,13,1,29.02
1003,5497,479,9,13,1,25.53
1003,3930,322,9,13,1,29.02
1003,13624,504,8,15,1,2725.28
1003,16923,499,1,14,1,4.41
1003,16939,495,4,8,1,32.03
1003,6821,498,6,9,1,80.18
1003,11445,504,4,8,1,55.22
1003,13091,498,1,14,1,41.18
1003,4065,504,6,9,1,10.45
1003,10160,504,4,8,1,55.22
1003,17737,468,6,9,1,48.82
1003,8918,504,4,8,1,60.75
1003,15627,504,6,9,1,9.75
1003,17994,498,6,9,1,43.22
1003,5951,498,4,8,1,15.45
1003,7188,498,1,14,1,99.42
1003,5107,498,4,8,1,16.83
1003,11444,133,6,9,1,21.6
1003,5540,269,4,8,1,62.95
1003,4506,469,10,16,1,110.14
1003,13459,499,8,15,1,43.07
1003,10276,490,8,15,1,43.07
1003,2567,500,10,16,1,57.08
1003,3487,504,10,16,1,130.53
1003,15367,500,7,17,1,5.51
1003,1809,491,6,9,1,24.41
1003,1634,498,4,8,1,46.72
1003,1929,268,10,16,1,69.21
1003,2769,472,1,14,1,680.64
1003,12605,494,6,9,1,1726.9
1003,1398,30,1,14,1,2535.96
1003,2892,32,4,8,1,2563.59
1003,4535,495,10,16,1,1213.8
1003,17042,499,9,13,1,329.57
1003,17001,42,9,13,1,313.45
1003,18997,100,9,13,1,1383.9
1003,18659,268,9,13,1,1404.21
1003,849,270,9,13,1,1379.78
1003,15081,95,1,14,1,1342.41
1003,14751,108,4,8,1,2644.33
1003,9446,324,4,8,1,1303.31
1003,9569,269,4,8,1,1276.81
1003,12243,504,8,15,1,650.8
1003,2961,499,8,15,1,728.68
1003,2339,269,10,16,1,3806.7
1004,19697,504,8,15,8,79108.15
1004,19322,469,6,9,3,4180.87
1004,19610,413,10,16,1,78.19
1004,19657,469,3,4,2,37878.34
1004,19241,503,6,9,3,3503.24
1004,19590,480,5,6,4,31225.75
1004,19415,251,10,16,1,2426.73
1004,19630,420,6,9,2,17367.54
1004,19425,59,8,15,1,659.9
1004,19269,472,6,9,3,156.05
1004,19379,504,6,9,5,2449.95
1004,19329,504,6,9,2,24517.25
1004,19795,504,6,9,4,19231.29
1004,19651,18,1,14,1,381.71
1004,19609,504,1,14,10,34191.63
1004,19221,503,5,6,7,8151.97
1004,19686,503,7,17,5,8890.31
1004,19567,504,4,8,3,6257.76
1004,19699,469,1,14,10,71391.52
1004,19693,17,1,14,2,1128.23
1004,19240,470,9,13,2,10800.69
1004,19738,113,4,8,1,13.72
1004,19819,504,4,8,9,86193.08
1004,19300,504,4,8,1,3299.82
1004,19637,469,1,14,5,42680.23
1004,19757,469,3,4,2,45566.55
1004,19386,480,3,4,6,6448.39
1004,19242,504,5,6,3,2999.71
1004,19219,459,3,4,1,2513.84
1004,19226,216,3,4,4,71945.75
1004,19796,480,4,8,6,45032.41
1004,19481,128,7,17,1,7789.35
1004,19518,503,1,14,1,3941.98
1004,19644,460,1,14,3,55385.7
1004,19809,504,1,14,7,82333.79
1004,19744,412,6,9,1,34.65
1004,19277,410,7,17,1,27.44
1004,19778,249,3,4,1,887.74
1004,19679,467,7,17,10,5119.19
1004,19805,504,7,17,12,84763.49
1004,19725,504,3,4,2,464.61
1004,19728,480,7,17,2,8466.76
1004,19266,473,7,17,3,92748.01
1004,19601,480,7,17,8,37918.43
1004,19571,503,7,17,3,2278.63
1004,19685,503,6,9,5,3802.16
1004,19775,460,7,17,2,24319.32
1004,19258,106,9,13,1,1693.85
1004,19335,504,2,2,1,3545.21
1004,19414,504,7,17,10,83688.55
1004,19621,480,4,8,8,70647.89
1004,19762,503,2,2,3,536.44
1004,19500,480,5,6,1,9499.69
1004,19698,504,2,2,16,38302.3
1004,19288,488,8,15,4,3696.42
1004,19427,504,8,15,14,35469.82
1004,19803,469,7,17,4,37396.83
1004,19288,503,8,15,6,6617.96
1004,19491,412,6,9,2,12897.69
1004,19205,156,6,9,1,424.49
1004,19328,165,5,6,1,2977.68
1004,19723,469,6,9,6,4239.92
1004,19263,413,5,6,1,42161.15
1004,19761,459,9,13,1,30202.1
1004,19426,480,2,2,2,30073.28
1004,19459,503,4,8,7,1002.6
1004,19244,148,8,15,1,157.88
1004,19482,469,6,9,2,7328.26
1004,19606,504,10,16,4,74859.34
1004,19393,467,5,6,2,3266.13
1004,19303,503,6,9,6,17050.43
1004,19320,504,10,16,7,46295.68
1004,19217,13,6,9,1,230.3
1004,19418,504,4,8,8,30248.12
1004,19488,504,7,17,4,56283.86
1004,19716,504,2,2,2,22056.51
1004,19519,504,5,6,3,32769.56
1004,19342,60,5,6,1,757
1004,19706,468,1,14,1,46.77
1004,19756,452,2,2,2,6801.91
1004,19760,3,6,9,1,23.1
1004,19597,504,6,9,1,27701.07
1004,19688,469,7,17,6,4557.94
1004,19817,79,6,9,1,1042.06
1004,19594,188,6,9,2,508.95
1004,19613,504,6,9,7,25354.83
1004,19530,469,2,2,6,5259.38
1004,19345,504,1,14,5,60715.31
1004,19499,503,6,9,3,785.18
1004,19211,249,2,2,3,2897.05
1004,19257,43,2,2,1,364.82
1004,19368,504,6,9,2,12676.48
1004,19713,503,5,6,1,6456.17
1004,19520,469,1,14,18,124249.49
1004,19787,469,5,6,7,2101.72
1004,19299,102,5,6,3,4832.03
1004,19647,19,5,6,1,381.71
1004,19273,469,1,14,3,6348.3
1004,19502,410,1,14,1,6503.02
1004,19726,468,1,14,5,4978.88
1004,19377,504,2,2,2,260.56
1004,19271,249,3,4,2,5038.67
1004,19793,169,2,2,1,228.53
1004,19559,43,10,16,1,519.68
1004,19550,169,3,4,1,228.53
1004,19704,167,2,2,1,228.53
1004,19670,468,5,6,1,34059.92
1004,19681,504,7,17,2,8233.3
1004,19612,504,6,9,1,20347.58
1004,19626,504,3,4,3,57816.82
1004,19407,504,6,9,12,19623.68
1004,19433,249,2,2,1,5612.74
1004,19213,31,3,4,2,3134.77
1004,19649,504,2,2,9,20488.44
1004,19665,480,5,6,3,28851.57
1004,19408,472,9,13,1,15165.41
1004,19494,469,4,8,8,46020.66
1004,19292,128,3,4,2,907.76
1004,19429,460,1,14,5,32330.17
1004,19765,460,4,8,2,34245.71
1004,19311,504,8,15,16,40172.39
1004,19228,503,8,15,4,18023.5
1004,19797,480,4,8,6,36755.81
1004,19290,420,1,14,2,6361.82
1004,19319,504,1,14,7,97248.35
1004,19225,504,4,8,3,38214.35
1004,19603,469,4,8,19,28752.4
1004,19486,249,4,8,2,6682.8
1004,19321,503,2,2,4,648.81
1004,19245,480,2,2,1,48548.43
1004,19724,503,4,8,2,1004.65
1004,19642,470,7,17,2,105403.82
1004,19224,504,4,8,2,35259.15
1004,19434,469,4,8,4,50252.58
1004,19454,163,2,2,1,924.72
1004,19367,503,9,13,7,2999.47
1004,19295,452,3,4,4,5998.48
1004,19582,504,5,6,1,12122.13
1004,19625,460,7,17,5,137721.31
1004,19421,185,1,14,1,2282.38
1004,19532,158,6,9,1,4358.47
1004,19749,410,4,8,1,7027.1
1004,19310,504,6,9,6,28754.75
1004,19246,504,6,9,2,4692.63
1004,19788,99,8,15,1,2145.25
1004,19262,480,4,8,8,34599.25
1004,19548,239,5,6,4,1503.34
1004,19565,215,6,9,3,4180.99
1004,19814,480,1,14,4,32369.86
1004,19400,480,6,9,1,20444.86
1004,19598,468,5,6,2,29546.65
1004,19537,142,1,14,1,169.28
1004,19711,480,2,2,4,17235.79
1004,19285,146,3,4,1,178.95
1004,19553,249,10,16,1,116.11
1004,19638,98,1,14,1,820.75
1004,19318,504,4,8,6,60662.26
1004,19568,44,4,8,1,364.82
1004,19455,163,1,14,2,3269.03
1004,19218,217,9,13,2,715.48
1004,19208,251,4,8,3,6809.28
1004,19763,215,4,8,2,4047.18
1004,19737,106,4,8,2,6442.71
1004,19458,68,5,6,1,1149.19
1004,19223,504,1,14,7,2517.72
1004,19547,184,8,15,1,1691.48
1004,19570,503,10,16,5,6371.45
1004,19732,480,10,16,2,14330.13
1004,19317,460,10,16,1,113052.64
1004,19691,185,7,17,1,403.12
1004,19547,365,8,15,1,14.62
1004,19628,75,10,16,1,2351.46
1004,19687,469,10,16,9,11976.16
1004,19707,131,10,16,2,46379.72
1004,19615,504,3,4,7,126230.42
1004,19717,504,9,13,4,11114.3
1004,19620,469,6,9,6,20153.98
1004,19249,74,9,13,1,867.98
1004,19516,128,5,6,1,8338.7
1004,13274,472,9,13,1,682.41
1004,885,499,4,8,1,6.94
1004,6040,470,9,13,1,64.47
1004,18419,504,9,13,1,17.13
1004,16464,503,9,13,1,77.56
1004,9312,500,9,13,1,40.07
1004,770,504,9,13,1,22.35
1004,902,472,6,9,1,37.66
1004,1321,108,6,9,1,6.27
1004,18775,499,1,14,1,43.07
1004,1542,322,4,8,1,55.24
1004,1033,414,6,9,1,1.6
1004,9808,489,6,9,1,17.43
1004,16382,498,1,14,1,35.66
1004,3403,499,6,9,1,25.52
1004,2672,498,6,9,1,39.73
1004,5078,504,6,9,1,10.45
1004,11455,504,1,14,1,86.72
1004,6652,504,6,9,1,16.72
1004,10232,504,1,14,1,114.88
1004,17103,468,6,9,1,48.82
1004,16724,504,6,9,1,3.48
1004,15875,504,6,9,1,3.48
1004,11393,498,6,9,1,27.89
1004,4621,498,4,8,1,8.04
1004,16401,498,6,9,1,44.97
1004,6006,489,8,15,1,54.68
1004,9625,493,7,17,1,27.61
1004,13667,499,8,15,1,43.07
1004,13447,500,7,17,1,48.86
1004,19138,495,8,15,1,32.03
1004,716,498,1,14,1,109.91
1004,3792,503,4,8,1,94.46
1004,2889,133,4,8,1,33.07
1004,10084,499,4,8,1,2742.86
1004,8864,504,4,8,1,623.18
1004,3820,414,6,9,1,1619.92
1004,1475,502,4,8,1,2658.04
1004,9265,472,9,13,1,1019.69
1004,11876,237,9,13,1,327.98
1004,10703,270,9,13,1,334.08
1004,11063,504,9,13,1,321.87
1004,9489,494,9,13,1,1438.6
1004,9491,499,9,13,1,1440.92
1004,18573,323,1,14,1,924.13
1004,14056,500,4,8,1,2671.95
1004,12601,499,4,8,1,663.51
1004,9726,269,4,8,1,1276.81
1004,16544,42,10,16,1,849.98
1004,940,504,10,16,1,886.14
1004,4678,270,7,17,1,2673.06
1005,2009,504,7,17,1,2591.18
1005,2003,414,7,17,1,2566.12
1005,1207,504,6,9,1,16.02
1005,5342,490,9,13,1,18.75
1005,5136,490,9,13,1,17.42
1005,14172,504,9,13,1,23.23
1005,12650,504,9,13,1,23.23
1005,3665,324,9,13,1,43.27
1005,7181,301,9,13,1,36.56
1005,2334,494,7,17,1,2735.92
1005,7706,323,7,17,1,905.53
1005,925,270,6,9,1,24.41
1005,1206,414,4,8,1,2.53
1005,865,499,4,8,1,4.41
1005,18811,499,4,8,1,6.94
1005,16916,499,4,8,1,207.72
1005,917,500,6,9,1,3.48
1005,15040,489,1,14,1,30.14
1005,887,498,6,9,1,20.91
1005,15544,489,4,8,1,30.14
1005,12984,498,1,14,1,41.18
1005,12458,498,4,8,1,77.32
1005,14232,499,1,14,1,40.43
1005,13290,498,1,14,1,41.18
1005,10211,6,4,8,1,11.04
1005,10189,6,1,14,1,11.04
1005,10008,468,4,8,1,77.34
1005,8212,504,4,8,1,5.51
1005,9245,501,1,14,1,147.51
1005,12750,498,6,9,1,35.9
1005,6864,504,1,14,1,44.18
1005,5102,498,4,8,1,5.51
1005,3251,468,7,17,1,104.4
1005,6166,498,10,16,1,7.85
1005,7708,499,8,15,1,43.07
1005,16576,492,8,15,1,26.28
1005,12533,504,7,17,1,44.18
1005,5760,500,10,16,1,11.46
1005,5953,500,10,16,1,7.85
1005,780,491,6,9,1,24.41
1005,1851,498,1,14,1,82.85
1005,3301,504,10,16,1,23.57
1005,1054,504,7,17,1,15.45
1005,8863,504,4,8,1,646.31
1005,4045,468,1,14,1,927.63
1005,2939,504,4,8,1,2580.14
1005,2979,133,1,14,1,2560.25
1005,3079,32,4,8,1,2563.59
1005,3162,29,6,9,1,1600.89
1005,2093,269,10,16,1,1223.24
1005,4008,498,9,13,1,487.67
1005,706,268,9,13,1,1405.32
1005,731,471,9,13,1,1399.46
1005,2390,270,9,13,1,1380.86
1005,14761,473,1,14,1,2721.12
1005,13479,480,10,16,1,1856.04
1005,12289,42,8,15,1,606.62
1005,2350,500,10,16,1,3843.64
1005,5628,500,8,15,1,2681.88
1006,14616,499,9,13,1,666.93
1006,14618,504,9,13,1,678.53
1006,14621,499,9,13,1,703.47
1006,14622,269,9,13,1,670.42
1006,14064,499,9,13,1,671.54
1006,14067,499,9,13,1,666.93
1006,1928,504,8,15,1,2562.45
1006,1232,114,6,9,1,5.54
1006,3770,489,9,13,1,15.83
1006,5530,504,9,13,1,28.99
